Last_updated,DAM_ID,Project name,Continent,Country,Main_river,Major_Basin,Capacity (MW),Ref_cap,Lat_2016,Lon_2016,Stage,Ref_stage,Start,End,Ref_time,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5
Jan-16,2766, Gümü_ören,Asia,Turkey,Kızılırmak,Mediterranean Sea[comma] East Coast,5.00,,38.2261490000,35.7080390000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2768, Kaynarca,Asia,Turkey,Firat,Tigris - Euphrates,35.70,,38.7496990000,37.6669690000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2769, Beyhani***,Asia,Turkey,Murat,Tigris - Euphrates,300.00,,38.7427540000,40.4043460000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2770, Be_konak,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,96.00,,37.1093390000,31.2121580000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2771, Güllüba_,Asia,Turkey,Firat,Black Sea[comma] South Coast,84.00,,40.6018650000,41.1565020000,P,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.soyakenerji.com.tr/tr-TR/Content/FaaliyetAlanlarimiz/56/gullubag-baraji-ve-hes-projesi.aspx&prev=/search%3Fq%3D%25C2%25A0G%25C3%259CLL%25C3%259CBA%25C4%259E%2Bhes%26hl%3Den%26biw%3D1920%26bih%,,,,
Jan-16,2772, Ta_köprü,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,14.00,,41.5993980000,34.3784520000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2773, Pülümür,Asia,Turkey,Murat,Tigris - Euphrates,30.00,,39.1025910000,39.6075150000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2774, Bayram***,Asia,Turkey,Kr,Black Sea[comma] South Coast,81.00,,41.2793400000,42.2233480000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2776,Yoncali Reg. Ve ,Asia,Turkey,Firat,Tigris - Euphrates,5.65,,39.0123150000,38.2676980000,P,,,,,WWF / DOGA DOGERNI / http://www.yolsu.com.tr/index.php?p=tsrlr&b=tsrdty&tsrid=138,,,,
Jan-16,2779, Gökçesih,Asia,Turkey,Firat,Tigris - Euphrates,34.00,,39.6061840000,40.8292290000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2780, B.Melen,Asia,Turkey,Sakarya,Black Sea[comma] South Coast,30.00,,40.9801570000,30.9517480000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2781, Susurluk Çayi,Asia,Turkey,Simav,Black Sea[comma] South Coast,4.37,,39.8465700000,28.1852530000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2782, Sabolu Baraji Ve ,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,43.00,,41.8121230000,33.2338680000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2783, Gündo_mu_,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,50.00,,36.7749170000,31.8574330000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2785, Bayramhacili,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,45.00,,38.7880780000,35.0889590000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2786, Samisoy-Sandalcik,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,175.00,,37.0835640000,29.1297450000,P,,,,,WWF / DOGA DOGERNI,,,,
Jan-16,2790, Kayraktepe,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,290.00,,36.5204660000,33.5181570000,P,,,,,http://blog.prosem.biz/consultancy-projects/kayraktepe-dam-and-hydropower-project,WWF / DOGA DOGERNI,,,
Jan-16,2791, Arkun,Asia,Turkey,Firat,Black Sea[comma] South Coast,222.00,,40.6765370000,41.2938670000,P,,,,,http://www.enerjisa.com.tr/en-US/Generation/OurProjects/ProjectDocuments/Arkun-CapacityPDR_EN.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2792, Ispir (Bademli),Asia,Turkey,Firat,Black Sea[comma] South Coast,60.00,,40.4454450000,40.9075780000,P,,,,,http://www.torukotoushi.jp/docs/category7/category7_832.PDF,WWF / DOGA DOGERNI,,,
Jan-16,2793, Ispir (Çatakbahçe) ,Asia,Turkey,Firat,Black Sea[comma] South Coast,26.00,,40.4488410000,40.8675810000,P,,,,,http://www.torukotoushi.jp/docs/category7/category7_832.PDF,WWF / DOGA DOGERNI,,,
Jan-16,2794, Tortum-Ii,Asia,Turkey,Firat,Black Sea[comma] South Coast,19.94,,40.6730560000,41.6705560000,P,,,,,http://www.midseff.com/nts/tortum.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2795, Konaktepei-Ii,Asia,Turkey,Firat,Tigris - Euphrates,138.00,,39.2938560000,39.3778180000,P,,,,,http://www.eca-watch.at/downloads/D4.%20Cultural%20and%20Environment%20Impact%20of%20Large%20Dams.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2796, Pervari,Asia,Turkey,Dicle,Tigris - Euphrates,192.00,,37.9691020000,42.6140640000,P,,,,,http://www.insitusoil.com/docs/Pervari_Turkey.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2797, Alara,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,76.00,,36.6891390000,31.7116790000,P,,,,,www.hepp.com.tr/testi/hes/alara.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2798, Sinanhoca,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,40.00,,36.9754730000,31.6080920000,P,,,,,http://eaydin.com/docs/visuals/14_PIS_ENDA_ENG.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2799, Üzümdere,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,21.50,,37.1298030000,31.7059990000,P,,,,,http://translate.google.co.uk/translate?hl=en&sl=tr&u=http://manavgathaberi.com/uzumluderede-hes-toplantisi-yaptiramadik&prev=/search%3Fq%3D%25C3%25BCz%25C3%25BCmdere%2Bk%25C3%25B6y%25C3%25BC%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=I0tIUfHbMIKM,WWF / DOGA DOGERNI,,,
Jan-16,2800, Alpaslan-Ii,Asia,Turkey,Murat,Tigris - Euphrates,200.00,,39.0146490000,41.5238430000,P,,,,,http://www.hidrodizayn.com/images/projepdf/D_Alpaslan%20II%20Baraj%C4%B1%20ve%20HES_Mu%C5%9F.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2801, Ba_i_li,Asia,Turkey,Tigris,Tigris - Euphrates,23.60,,37.7077260000,44.0469070000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2802, Altiparmak,Asia,Turkey,Firat,Black Sea[comma] South Coast,50.00,,40.9533260000,41.4985940000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2803, Ayvadere,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,10.00,,40.8769200000,40.0218920000,P,,,,,WWF / DOGA DOGERNI,WWF / DOGA DOGERNI,,,
Jan-16,2804, Çankaya Baraji Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,70.00,,40.7300880000,39.9174210000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2805, Çiraki,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,45.00,,40.7544740000,38.4420560000,P,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.bereketenerji.com.tr/BACKUP/crakdam-hes.html&prev=/search%3Fq%3D%25C3%2587IRAKDAMI%26hl%3Den%26gl%3Dde%26biw%3D1920%26bih%3D1069&sa=X&ei=v2tIUczaD8nYtAai7YC4CA&ved=0CDAQ7gEwAA,WWF / DOGA DOGERNI,,,
Jan-16,2806, Dikkaya,Asia,Turkey,Firat,Black Sea[comma] South Coast,25.00,,41.0816480000,41.0301520000,P,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.milliyet.com.tr/Yasam/HaberDetay.aspx%3FaType%3DHaberDetayArsiv%26KategoriID%3D5%26ArticleID%3D167784%26PAGE%3D1&prev=/search%3Fq%3D%25C2%25A0D%25C4%25B0KKAYA%2Bhes%26start%3D10%26hl%3Den%26sa,WWF / DOGA DOGERNI,,,
Jan-16,2808, Ö_dem Reg. Ve ,Asia,Turkey,Firat,Black Sea[comma] South Coast,18.00,,40.9209060000,41.5811630000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=243,WWF / DOGA DOGERNI,,,
Jan-16,2809, Uzungölof-Solakli,Asia,Turkey,Firat,Black Sea[comma] South Coast,380.00,,40.8299170000,40.2687410000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=273,WWF / DOGA DOGERNI,,,
Jan-16,2810, Yuk. Manahoz R.Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,22.86,,40.8364110000,40.1120850000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=223,WWF / DOGA DOGERNI,,,
Jan-16,2811, Demirkapi,Asia,Turkey,Murat,Caspian Sea[comma] South West Coast,14.81,,40.0831940000,42.9053590000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=95,WWF / DOGA DOGERNI,,,
Jan-16,2812, Kaleba_i,Asia,Turkey,Murat,Caspian Sea[comma] South West Coast,12.60,,40.0707150000,42.7906890000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2813, Kotanli,Asia,Turkey,Kr,Caspian Sea[comma] South West Coast,44.10,,41.1642460000,43.0347200000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2814, Tuzluca,Asia,Turkey,Aras,Caspian Sea[comma] South West Coast,20.00,,40.1216660000,43.6172390000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=287,WWF / DOGA DOGERNI,,,
Jan-16,2815, Kizkayasi,Asia,Turkey,Simav,Black Sea[comma] South Coast,130.00,,39.6801750000,28.7308650000,P,,,,,http://www.cedgm.gov.tr/CED/Files/cedsureci/inceleme_degerlendirme_sureci/451%20ids.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2817, Kadincik-Iv,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,50.00,,37.1527920000,34.7291060000,P,,,,,https://maps.google.com/maps/ms?mpa=0&ctz=-120&mpf=0&ie=UTF8&t=p&vpsrc=0&oe=UTF8&msa=0&msid=201442154569321987064.0004b265f5cd137464137,WWF / DOGA DOGERNI,,,
Jan-16,2818, Ba_i_ta_,Asia,Turkey,Firat,Tigris - Euphrates,122.00,,39.4563420000,38.5290240000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=38,WWF / DOGA DOGERNI,,,
Jan-16,2819, Ba_i_ta_ Ii,Asia,Turkey,Firat,Tigris - Euphrates,60.00,,39.4322150000,38.4445670000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=38,WWF / DOGA DOGERNI,,,
Jan-16,2820, Sansa,Asia,Turkey,Firat,Tigris - Euphrates,44.00,,39.5610370000,40.1107260000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2821, Do_anli***,Asia,Turkey,Tigris,Tigris - Euphrates,461.60,,37.4543520000,43.5077330000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2823, Gürpinar,Asia,Turkey,Firat,Black Sea[comma] South Coast,50.00,,40.9503760000,40.7721020000,P,,,,,,WWF / DOGA DOGERNI,,,
Jan-16,2824, Ikizkavak,Asia,Turkey,Firat,Black Sea[comma] South Coast,20.00,,40.9127670000,41.5149660000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=153,WWF / DOGA DOGERNI,,,
Jan-16,2826, Ilica,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,70.00,,40.9974880000,37.6599670000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=153,WWF / DOGA DOGERNI,,,
Jan-16,2827, Ardanuç-I,Asia,Turkey,Kr,Black Sea[comma] South Coast,37.20,,41.1349040000,42.0460370000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=153,WWF / DOGA DOGERNI,,,
Jan-16,2828, Gökta_-Eie,Asia,Turkey,Sakarya,Black Sea[comma] South Coast,48.00,,39.8300930000,29.2199780000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=130,WWF / DOGA DOGERNI,,,
Jan-16,2831, Asmaca,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,22.00,,37.8581170000,35.8612490000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2832, Kami_li 2,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,,,37.5328710000,34.9928000000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2834, Ayancik,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,12.00,,41.8554980000,34.5939590000,P,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.ilkenerji.com.tr/ayancik_projesi.aspx&prev=/search%3Fq%3Dayancik%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=e8JJUbSjJcyZhQfOzYDwDw&ved=0CDMQ7gEwAA,WWF / DOGA DOGERNI,,,
Jan-16,2835, Aksu (Yankol),Asia,Turkey,Firat,Black Sea[comma] South Coast,21.00,,40.6146690000,41.0884240000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2837, Çaya_an,Asia,Turkey,Firat,Black Sea[comma] South Coast,17.00,,40.4946450000,41.5148380000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2838, Özlüce (Çoruh),Asia,Turkey,Firat,Black Sea[comma] South Coast,18.00,,40.5196720000,40.9152890000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2839, Sarikonak,Asia,Turkey,Firat,Tigris - Euphrates,11.00,,39.5186090000,38.5007000000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2840, Tortumkale-I,Asia,Turkey,Firat,Black Sea[comma] South Coast,10.50,,40.6974290000,41.6781520000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2841, Kesikköprü(Firat),Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,62.00,,39.4035710000,33.3973500000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2842, Palu,Asia,Turkey,Murat,Tigris - Euphrates,20.00,,38.7031950000,39.9733970000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2843, Yaziköy,Asia,Turkey,Ceyhan,Tigris - Euphrates,41.90,,38.6650720000,37.4517770000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2844, Çetin***,Asia,Turkey,Dicle,Tigris - Euphrates,350.00,,37.9711320000,42.3634240000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2845, Oran,Asia,Turkey,Dicle,Tigris - Euphrates,40.00,,37.9095340000,42.8145650000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2846, Manavgat-1,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,16.49,,37.1667120000,31.7082100000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2847, Manavgat-2,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,13.63,,37.1458140000,31.7188880000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2848, Zincirli,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,16.30,,36.9308890000,31.1714600000,P,,,,,http://www.dogrumuhendislik.com.tr/zincirlien.html,WWF / DOGA DOGERNI,,,
Jan-16,2849, Akçay I,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,15.00,,37.2422180000,28.7798740000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2850, Akçay Ii,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,10.00,,37.3132470000,28.7365290000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2851, Ulubey,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,28.00,,40.7089140000,37.8500820000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2852, Angutlu,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,14.51,,40.7820360000,38.4593440000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=23,WWF / DOGA DOGERNI,,,
Jan-16,2853, Avluca,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,45.00,,40.7746920000,38.7626340000,P,,,,,http://www.aksa.com.tr/upload/docs/e6ff634e-a0df-4507-9a64-1bd0d2a7fece/e6ff634e-a0df-4507-9a64-1bd0d2a7fece.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2854, Güneyce Bar. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,60.00,,40.8554350000,39.9384640000,P,,,,,http://www.hepp.com.tr/testi/baraj/guneyce.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2855, Serpin,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,12.09,,40.6645750000,38.0798760000,P,,,,,http://www.eie.gov.tr/HES/image.aspx?HESNO=23,WWF / DOGA DOGERNI,,,
Jan-16,2856, Ya_lidere,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,11.63,,40.9212310000,38.6850790000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2857, Kaya Baraji,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,29.00,,41.9663830000,33.6133500000,P,,,,,http://www.hidrokonmuhendislik.com.tr/en/14/anIIcat_3/7/anIIitm_3/45,WWF / DOGA DOGERNI,,,
Jan-16,2858, Arpaçay,Asia,Turkey,Kr,Caspian Sea[comma] South West Coast,10.00,,40.8338140000,43.3623860000,P,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://cemberinsaat.com/index.php/tr/projelerimiz/96-projelerimiz/devam-eden-projeler/126-cember-apracay-hes.html&prev=/search%3Fq%3D%25C2%25A0ARPA%25C3%2587AY%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&s,WWF / DOGA DOGERNI,,,
Jan-16,2859, Emet,Asia,Turkey,Simav,Black Sea[comma] South Coast,28.00,,39.3468770000,29.2253420000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2862,Uzungöl-1-Reg. Ve ,Asia,Turkey,Firat,Black Sea[comma] South Coast,20.00,,40.6288390000,40.2833390000,P,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.haberler.com/uzungol-e-yapilacak-hes-e-protesto-4428770-haberi/&prev=/search%3Fq%3DUZUNG%25C3%2596L%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=NgdLUfyeAobktQaT_oCQAw&ved=0CGgQ7gEwCA,WWF / DOGA DOGERNI,,,
Jan-16,2863,Göçen Reg. Ve ,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,52.07,,40.8818680000,38.8042030000,P,,,,,https://maps.google.com/maps/ms?ie=UTF8&t=h&vpsrc=6&oe=UTF8&msa=0&msid=201910395144572698983.0004b2e0e33e84e3fd84b / http://ceyapi.com/pro.php?id=119&KAT=6,WWF / DOGA DOGERNI,,,
Jan-16,2864,Firnis Reg. Ve ,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,11.90,,37.7647440000,36.6016100000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2865,Pervari Reg. Ve ,Asia,Turkey,Dicle,Tigris - Euphrates,95.00,,37.9654480000,42.5905320000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2868, Boyabat-Kepez,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,513.00,,41.3936810000,35.1105590000,U,,,,,http://translate.google.co.uk/translate?hl=en&sl=tr&u=http://www.boyabatgazetesi.com/%3Fsubaction%3Dshowfull%26id%3D1215567119%26archive%3D1231432990%26start_from%3D%26ucat%3D1%26&prev=/search%3Fq%3D%25C2%25A0BOYABAT-KEPEZ%2Bhes%26hl%3Den%26biw%3D1920%26,WWF / DOGA DOGERNI,,,
Jan-16,2869, Yenicekent,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,23.90,,38.0495100000,28.9698710000,U,,,,,http://translate.google.co.uk/translate?hl=en&sl=tr&u=http://www.dsi.gov.tr/kurumsal-yapi/yonetim/genel-mudurumuz/calismalari/2012/04/09/denizliyenicekent&prev=/search%3Fq%3D%25C2%25A0YEN%25C4%25B0CEKENT%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=,WWF / DOGA DOGERNI,,,
Jan-16,2870, Pazarköy,Asia,Turkey,Sakarya,Black Sea[comma] South Coast,17.00,,40.6440470000,30.6118440000,U,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.ensu.com.tr/referanslar.php%3FID%3D1&prev=/search%3Fq%3D%25C2%25A0PAZARK%25C3%2596Y%2Bhes%26hl%3Den%26sa%3DN%26biw%3D1920%26bih%3D1069&sa=X&ei=TBhHUdnhLYOGswacrIH4DA&ved=0CDEQ7gEwAA,WWF / DOGA DOGERNI,,,
Jan-16,2871, Bucakki_la,Asia,Turkey,Kızılırmak,Mediterranean Sea[comma] East Coast,23.00,,36.9396140000,33.0494750000,U,,2011,2015,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.bilgin.com.tr/bucakkisla.asp%3Fide%3Dbucakkisla&prev=/search%3Fq%3D%25C2%25A0BUCAKKI%25C5%259ELA%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=kRlHUbSbLo3XsgbIt4GoCA&ved=0CEYQ7gEwAw,WWF / DOGA DOGERNI,,,
Jan-16,2872, Aksu(Düzce),Asia,Turkey,Sakarya,Black Sea[comma] South Coast,41.00,,40.7634460000,30.9587360000,U,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.aksuderesikoruma.org/&prev=/search%3Fq%3D%25C2%25A0AKSU%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=ex5HUdLXG434sgb4voGwBg&ved=0CDgQ7gEwAQ,WWF / DOGA DOGERNI,,,
Jan-16,2874, Karakuz Bar. Ve ,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,96.00,,37.4568050000,34.8773720000,U,,2011,2014,,http://www.alarko.com.tr/eng/faaliyet_gruplari_eng.asp?id=50,WWF / DOGA DOGERNI,,,
Jan-16,2876, Aslancik,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,90.00,,40.9168200000,38.8475560000,U,,,,,http://www.dogrumuhendislik.com.tr/aslanciken.html,WWF / DOGA DOGERNI,,,
Jan-16,2877, Yamanli-Ii,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,120.00,,37.9160340000,36.1896510000,U,,,,,http://www.enerjisa.com.tr/tr-TR/ElektrikUretimi/Documents/YAMANLI%20II%20HEPP%20Final_RAP_27_10.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2878, Yamanli-Iii,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,30.00,,37.8661810000,36.0623650000,U,,,,,http://www.akenerji.com.tr/_UserFiles/File/Surdurulebilir/YAMANLI%20III_LRP_Report_rv01_09.06.11.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2879, Akinci,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,77.49,,40.4421130000,37.0974680000,U,,,,,http://www.turkerler.com/en/infrastructure/kayabeyi-dam-and-akinci-hydroelectric-power-plant-project/,WWF / DOGA DOGERNI,,,
Jan-16,2880, Darica-Ii,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,75.00,,40.4777700000,37.7198120000,U,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.haber3.com/orduda-cevreciler-hes-icin-toplandi-1119787h.htm&prev=/search%3Fq%3D%25C2%25A0DARICA-II%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=ZItJUcmKMojeswap-oGICA&ved=0CHAQ7gEwCA,WWF / DOGA DOGERNI,,,
Jan-16,2882, Bolaman,Asia,Turkey,Kelkit,Black Sea[comma] South Coast,14.50,,40.9280730000,37.4892320000,U,,,,,http://translate.google.de/translate?hl=en&sl=tr&u=http://www.gunesgazetesi.net/koseyazilari/2167/2090/osman-guvenalp-bolaman-hesprojesinde-gelinen-son- / https://maps.google.com/maps/ms?ie=UTF8&t=h&vpsrc=6&oe=UTF8&msa=0&msid=201910395144572698983.0004b5,WWF / DOGA DOGERNI,,,
Jan-16,2883, Kav_ak,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,36.60,,37.5637950000,35.5298380000,U,,2008,,,http://www.enerjisa.com.tr/en-US/Generation/OurProjects/ProjectDocuments/KavsakBendi_EIA_Report_En.pdf,WWF / DOGA DOGERNI,,,
Jan-16,2884, Tuzkoy,Asia,Turkey,Kızılırmak,Black Sea[comma] South Coast,11.00,,38.7875590000,34.4912730000,U,,,,,http://translate.google.com/translate?hl=en&sl=tr&u=http://www.fibhaber.com/haberleri/nevsehir-tuzkoy-HES-hidro-elektirik-sanrtali-kamulastiriliyor-fibhaber&prev=/search%3Fq%3D%25C2%25A0TUZKOY%2Bhes%26hl%3Den%26biw%3D2400%26bih%3D1336&sa=X&ei=cM9KUZiJB8z,WWF / DOGA DOGERNI,,,
Jan-16,2885,_emdinli Baraji Ve ,Asia,Turkey,Tigris,Tigris - Euphrates,60.00,,37.1843560000,44.2960040000,U,,,2014,,https://maps.google.com/maps/ms?ie=UTF8&t=h&vpsrc=6&oe=UTF8&msa=0&msid=201910395144572698983.0004b2e16d670e6195551,WWF / DOGA DOGERNI,,,
Jan-16,2887, Burgular-Gebe_,Asia,Turkey,Byk Menderes,Mediterranean Sea[comma] East Coast,4.60,,36.4040830000,29.3308210000,P,,,,,http://www.cedgm.gov.tr/CED/Files/cedsureci/inceleme_degerlendirme_sureci/596_ids.pdf (multiple dams),WWF / DOGA DOGERNI,,,
Jan-16,2888, Firnis,Asia,Turkey,Ceyhan,Mediterranean Sea[comma] East Coast,7.30,,37.7540900000,36.6703390000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
Jan-16,2889, Karasu ,Asia,Turkey,Tigris,Tigris - Euphrates,2.20,,37.8216160000,44.0742040000,P,,,,,http://www.eie.gov.tr/HES/index.aspx,WWF / DOGA DOGERNI,,,
