Year,Month,97 BACKEVIK,138 POINTE-AU-PERE,179 SMOGEN,1049 TEMA,1218 BAIE COMEAU,1592 CENDERING,2112 STENUNGSUND
1924,8,113.1079,-16.9991,113.1079,-7.4446,-16.9991,-47.1174,150.3521
1924,9,123.5379,-22.2308,123.5379,-1.0556,-22.2308,-46.2847,157.4931
1924,10,-0.31229,-8.9174,-0.31229,0.38642,-8.9174,-11.2089,2.9268
1924,11,119.1606,-34.5546,119.1606,2.9506,-34.5546,36.6829,137.9073
1924,12,301.2881,-62.7768,301.2881,-1.9497,-62.7768,61.0644,359.5471
1925,1,284.5105,-69.8293,284.5105,3.2791,-69.8293,96.7027,335.3763
1925,2,79.3139,-72.8299,79.3139,22.7665,-72.8299,77.2815,94.6948
1925,3,-75.7533,-22.7227,-75.7533,31.1194,-22.7227,35.034,-86.9482
1925,4,-25.0255,33.2766,-25.0255,26.4559,33.2766,0.63671,-53.5293
1925,5,-50.2111,14.3596,-50.2111,7.8684,14.3596,-39.6497,-55.347
1925,6,-74.6865,17.9288,-74.6865,-6.6778,17.9288,-66.9473,-80.3376
1925,7,-31.8689,6.4651,-31.8689,-16.3102,6.4651,-82.9206,-35.3456
1925,8,53.638,-9.0701,53.638,-16.4936,-9.0701,-75.1954,79.8131
1925,9,83.3255,8.7282,83.3255,-9.3667,8.7282,-45.4637,118.5809
1925,10,-7.4143,15.9294,-7.4143,-2.2283,15.9294,22.7551,-12.4326
1925,11,18.3516,-5.4971,18.3516,-1.85,-5.4971,78.4775,-11.6719
1925,12,103.02,-26.3976,103.02,-8.1887,-26.3976,89.3592,91.9268
1926,1,-8.1756,3.4051,-8.1756,-1.8143,3.4051,83.5881,-81.4734
1926,2,41.9226,70.9851,41.9226,9.2125,70.9851,73.0622,15.7268
1926,3,33.9861,74.6987,33.9861,11.8968,74.6987,35.9658,33.5583
1926,4,-64.8077,97.2897,-64.8077,11.2218,97.2897,-10.3902,-109.0328
1926,5,-47.9928,64.4944,-47.9928,4.1503,64.4944,-39.9402,-51.1827
1926,6,-45.9684,16.3181,-45.9684,-8.0312,16.3181,-50.148,-41.8294
1926,7,-4.4039,24.5317,-4.4039,-19.2807,24.5317,-49.3342,26.9977
1926,8,38.7738,21.1792,38.7738,-13.1915,21.1792,-48.7137,81.1699
1926,9,10.9224,22.2359,10.9224,0.052824,22.2359,-42.5462,39.6034
1926,10,89.6579,0.57482,89.6579,3.8943,0.57482,0.048921,110.6382
1926,11,118.4085,-21.4406,118.4085,9.8938,-21.4406,68.6686,150.5653
1926,12,133.1843,-6.1165,133.1843,13.1022,-6.1165,98.4467,173.3004
1927,1,140.8944,2.6449,140.8944,8.3504,2.6449,70.0236,165.2388
1927,2,26.1427,24.5795,26.1427,7.6144,24.5795,68.3096,6.93
1927,3,79.5193,50.2747,79.5193,17.0955,50.2747,50.5116,92.891
1927,4,0.82939,99.8462,0.82939,17.4043,99.8462,-15.607,36.6199
1927,5,-50.0992,92.7061,-50.0992,6.186,92.7061,-47.688,-41.3451
1927,6,-19.0033,54.7464,-19.0033,-10.4313,54.7464,-54.8962,-7.6998
1927,7,5.3092,35.6239,5.3092,-22.4249,35.6239,-68.4051,-0.86276
1927,8,87.0654,6.62,87.0654,-12.5613,6.62,-61.176,107.1124
1927,9,119.0381,6.9835,119.0381,2.1333,6.9835,-30.1951,174.1054
1927,10,10.8363,-14.2056,10.8363,9.8654,-14.2056,3.1287,27.4021
1927,11,-190.4574,-9.7082,-190.4574,11.655,-9.7082,42.2734,-284.1511
1927,12,21.8989,16.8534,21.8989,12.5994,16.8534,61.3745,-30.5638
1928,1,317.1381,-21.1132,317.1381,10.3172,-21.1132,84.7569,364.9285
1928,2,32.8087,15.1447,32.8087,13.1797,15.1447,62.9456,22.1299
1928,3,-170.4073,44.771,-170.4073,22.2672,44.771,22.1597,-278.0427
1928,4,-125.7079,51.2313,-125.7079,18.7809,51.2313,-5.609,-205.9632
1928,5,-43.1895,43.4528,-43.1895,1.7385,43.4528,-40.8337,-42.8654
1928,6,91.2775,9.7878,91.2775,-17.2132,9.7878,-70.2256,160.3013
1928,7,69.4362,-3.825,69.4362,-27.0678,-3.825,-86.6694,130.0545
1928,8,-16.1231,-18.7201,-16.1231,-18.031,-18.7201,-85.598,14.944
1928,9,12.4865,-41.925,12.4865,-9.4672,-41.925,-49.4175,26.9968
1928,10,138.5099,-31.3778,138.5099,-0.14649,-31.3778,9.9926,149.9432
1928,11,81.9032,-37.3948,81.9032,4.7564,-37.3948,55.9017,75.1071
1928,12,-126.7329,-55.9727,-126.7329,8.0521,-55.9727,62.4593,-172.4066
1929,1,-277.2208,-24.7344,-277.2208,14.5901,-24.7344,67.8193,-392.2567
1929,2,-206.9017,15.9573,-206.9017,20.1912,15.9573,98.4362,-298.961
1929,3,-113.4992,56.9306,-113.4992,23.2438,56.9306,68.2558,-144.0227
1929,4,-110.1486,17.5416,-110.1486,18.7073,17.5416,-2.4777,-163.6369
1929,5,-49.4101,-8.0957,-49.4101,-2.5175,-8.0957,-43.3848,-59.8548
1929,6,-15.657,5.2898,-15.657,-19.0048,5.2898,-67.3883,12.4076
1929,7,14.0183,-1.8075,14.0183,-21.9827,-1.8075,-73.2352,51.2523
1929,8,27.2241,-14.1598,27.2241,-16.8575,-14.1598,-64.0785,67.7098
1929,9,126.0306,-31.3294,126.0306,-7.7274,-31.3294,-50.3795,173.9663
1929,10,248.7058,-30.175,248.7058,0.33119,-30.175,-2.4921,299.6441
1929,11,313.92,-52.8006,313.92,1.1431,-52.8006,42.5694,338.0225
1929,12,375.2565,-83.1235,375.2565,-0.20175,-83.1235,62.7616,405.8878
1930,1,54.648,-70.7242,54.648,7.3371,-70.7242,75.5064,43.9456
1930,2,-155.5055,26.2283,-155.5055,12.2154,26.2283,85.5547,-221.3415
1930,3,-85.9251,59.9758,-85.9251,16.651,59.9758,63.346,-148.3888
1930,4,-123.9582,60.6917,-123.9582,9.0475,60.6917,1.5568,-208.7684
1930,5,-67.4911,39.8209,-67.4911,-0.84206,39.8209,-32.861,-82.538
1930,6,-29.9338,6.1764,-29.9338,-15.0672,6.1764,-67.1029,-30.8519
1930,7,30.5422,-1.3346,30.5422,-25.9115,-1.3346,-77.6811,50.9354
1930,8,-7.3349,-1.4435,-7.3349,-17.5634,-1.4435,-65.784,-11.232
1930,9,52.7197,23.4883,52.7197,-5.7352,23.4883,-43.0174,55.4451
1930,10,232.8315,-11.0446,232.8315,-0.29552,-11.0446,7.6724,301.8334
1930,11,133.8154,-32.8707,133.8154,2.1662,-32.8707,31.168,165.8467
1930,12,40.1547,16.1194,40.1547,4.4242,16.1194,55.0641,22.3486
1931,1,75.1433,45.7796,75.1433,10.4224,45.7796,70.1527,72.2751
1931,2,-50.3144,103.0495,-50.3144,17.1455,103.0495,49.8236,-76.2161
1931,3,-94.8839,99.2447,-94.8839,21.4667,99.2447,26.7769,-155.4874
1931,4,-58.1597,32.1331,-58.1597,20.1394,32.1331,-0.75559,-99.3653
1931,5,1.4687,37.0143,1.4687,4.1694,37.0143,-29.4396,16.2477
1931,6,61.4815,31.4313,61.4815,-14.334,31.4313,-46.1122,108.1083
1931,7,34.3972,11.1951,34.3972,-24.0804,11.1951,-69.4731,60.6947
1931,8,-57.7695,8.6233,-57.7695,-20.2978,8.6233,-60.1761,-38.5607
1931,9,4.802,20.4125,4.802,-6.5435,20.4125,-42.9615,49.1229
1931,10,103.9427,-26.7107,103.9427,3.3059,-26.7107,-10.0685,133.0245
1931,11,157.5619,3.2618,157.5619,9.5125,3.2618,65.9251,193.0558
1931,12,284.2543,37.0139,284.2543,6.7745,37.0139,117.1,376.5338
1932,1,70.5236,8.6137,70.5236,8.9339,8.6137,121.228,115.3661
1932,2,-177.4135,101.414,-177.4135,13.2954,101.414,89.2002,-228.178
1932,3,-17.6329,120.9171,-17.6329,20.4656,120.9171,41.9536,-42.1615
1932,4,-20.2748,32.4472,-20.2748,17.0028,32.4472,-1.3824,-37.7994
1932,5,-82.3244,33.6967,-82.3244,-1.3562,33.6967,-30.8028,-102.9727
1932,6,-47.3798,53.7078,-47.3798,-23.8553,53.7078,-48.6662,-45.3183
1932,7,-31.7833,29.1654,-31.7833,-22.7416,29.1654,-42.4777,-17.5681
1932,8,25.1859,-6.3862,25.1859,-11.8451,-6.3862,-48.8761,65.8253
1932,9,113.3957,-31.5634,113.3957,-0.31827,-31.5634,-35.7807,142.8608
1932,10,80.0162,-61.6564,80.0162,5.5588,-61.6564,5.3542,90.2778
1932,11,107.7025,-75.0557,107.7025,0.48303,-75.0557,45.5924,149.7904
1932,12,96.8918,-15.438,96.8918,1.497,-15.438,116.9725,109.1208
1933,1,45.5764,21.1085,45.5764,8.8143,21.1085,120.0891,26.4141
1933,2,9.8824,56.7104,9.8824,15.993,56.7104,80.1131,-5.9237
1933,3,-7.5757,66.5257,-7.5757,22.5521,66.5257,49.5461,-17.0895
1933,4,-73.58,19.9839,-73.58,15.4566,19.9839,7.1135,-89.8101
1933,5,-102.4511,35.3252,-102.4511,-1.7023,35.3252,-30.5873,-151.1493
1933,6,-58.4992,8.9239,-58.4992,-12.1498,8.9239,-56.3534,-69.0782
1933,7,3.7148,-26.2491,3.7148,-19.264,-26.2491,-41.0145,44.5803
1933,8,-67.328,-11.3303,-67.328,-11.8245,-11.3303,-45.0959,-65.7681
1933,9,-95.1765,-12.5326,-95.1765,0.5117,-12.5326,-45.4948,-132.5693
1933,10,-117.7495,-11.3701,-117.7495,5.8874,-11.3701,0.99143,-157.9709
1933,11,-207.2806,-7.8603,-207.2806,9.908,-7.8603,44.0603,-286.8953
1933,12,32.1501,-34.6493,32.1501,3.0663,-34.6493,85.7873,16.8035
1934,1,215.3601,-33.2468,215.3601,7.3564,-33.2468,108.9767,293.3337
1934,2,59.2668,-53.6591,59.2668,20.8598,-53.6591,76.7107,89.6631
1934,3,-27.2106,-25.1602,-27.2106,22.6454,-25.1602,36.4857,-74.8148
1934,4,-48.3784,4.1183,-48.3784,11.9984,4.1183,-19.1664,-53.7102
1934,5,-45.9311,17.7259,-45.9311,-2.3199,17.7259,-40.7605,-15.9277
1934,6,-77.1543,19.9677,-77.1543,-12.055,19.9677,-36.0618,-63.0068
1934,7,1.7544,-15.5828,1.7544,-16.7916,-15.5828,-59.2441,28.0262
1934,8,39.2834,-49.6665,39.2834,-14.0025,-49.6665,-80.8583,60.5629
1934,9,155.5306,-31.6511,155.5306,-7.579,-31.6511,-52.9889,200.892
1934,10,122.5615,-7.7692,122.5615,2.7323,-7.7692,5.8941,175.8214
1934,11,-14.3216,-16.8994,-14.3216,2.2063,-16.8994,38.5866,-49.7261
1934,12,-11.2268,7.1912,-11.2268,4.1812,7.1912,67.6281,-41.7921
1935,1,124.8833,-22.2943,124.8833,9.2661,-22.2943,80.192,170.4793
1935,2,116.2632,-14.3501,116.2632,18.3411,-14.3501,61.4981,152.1638
1935,3,-57.1149,37.7755,-57.1149,28.7614,37.7755,27.601,-86.3217
1935,4,-117.666,66.0998,-117.666,21.9664,66.0998,-9.9498,-129.0559
1935,5,-125.9832,41.9806,-125.9832,6.5563,41.9806,-31.3184,-139.9459
1935,6,14.0441,-19.5262,14.0441,-6.3266,-19.5262,-58.1432,59.6791
1935,7,-28.8052,-17.448,-28.8052,-13.3608,-17.448,-70.1088,-3.201
1935,8,67.5629,-5.4047,67.5629,-13.1413,-5.4047,-77.2188,95.3209
1935,9,268.6006,-35.0425,268.6006,-3.6226,-35.0425,-62.4375,348.9734
1935,10,183.6543,-57.186,183.6543,7.4165,-57.186,-11.0099,208.2142
1935,11,46.5517,-2.9269,46.5517,3.254,-2.9269,23.5735,-0.83683
1935,12,96.5538,33.5772,96.5538,-3.3616,33.5772,62.893,78.6399
1936,1,67.282,-7.4643,67.282,3.4469,-7.4643,58.0698,11.849
1936,2,-96.926,-1.5973,-96.926,12.987,-1.5973,64.7191,-200.2779
1936,3,-111.3208,23.7096,-111.3208,14.7683,23.7096,67.7477,-176.102
1936,4,-170.6075,27.7619,-170.6075,11.6315,27.7619,8.8215,-242.5699
1936,5,-175.1702,17.8069,-175.1702,-2.6042,17.8069,-34.8059,-236.0199
1936,6,-2.6266,37.3369,-2.6266,-21.918,37.3369,-67.246,14.1785
1936,7,40.1072,23.7178,40.1072,-32.2866,23.7178,-82.3593,88.4733
1936,8,-75.5222,-16.1732,-75.5222,-27.1118,-16.1732,-78.5278,-63.9229
1936,9,-8.5079,-37.9117,-8.5079,-11.3953,-37.9117,-36.3461,6.8998
1936,10,104.5096,-44.1621,104.5096,0.024325,-44.1621,9.9286,149.2795
1936,11,224.8213,-65.7987,224.8213,-0.086697,-65.7987,49.0292,289.129
1936,12,163.3533,-125.9055,163.3533,-4.3258,-125.9055,78.4727,146.35
1937,1,26.6635,-14.6979,26.6635,2.1264,-14.6979,83.8105,-85.2872
1937,2,14.2344,79.0822,14.2344,14.1454,79.0822,53.2832,-26.4104
1937,3,-110.6777,39.3735,-110.6777,19.215,39.3735,14.5192,-196.4878
1937,4,-110.5248,28.9498,-110.5248,15.6863,28.9498,-2.5604,-169.6366
1937,5,-72.2108,18.6319,-72.2108,-2.611,18.6319,-37.6974,-64.3301
1937,6,-32.207,3.5858,-32.207,-18.7714,3.5858,-56.7822,-8.8763
1937,7,-63.059,-8.318,-63.059,-17.1334,-8.318,-55.7832,-60.3343
1937,8,-18.1014,-9.879,-18.1014,-8.8876,-9.879,-47.46,-5.834
1937,9,8.2863,-11.4524,8.2863,-1.8144,-11.4524,-46.0472,26.9293
1937,10,-82.6468,-13.007,-82.6468,-1.5809,-13.007,-2.982,-114.1591
1937,11,-131.1211,-0.85447,-131.1211,5.3771,-0.85447,44.1918,-216.1947
1937,12,61.8379,-23.4482,61.8379,11.5085,-23.4482,86.7166,16.5658
1938,1,169.6128,-44.9001,169.6128,12.0944,-44.9001,109.9632,219.4634
1938,2,96.6483,-30.1764,96.6483,20.1653,-30.1764,77.4979,171.3694
1938,3,79.4353,-16.1891,79.4353,28.8688,-16.1891,28.8884,161.7424
1938,4,-98.6011,22.7598,-98.6011,22.8564,22.7598,-2.1743,-90.6054
1938,5,3.0811,20.8782,3.0811,3.8967,20.8782,-24.5385,32.0607
1938,6,37.2661,-11.4249,37.2661,-15.1836,-11.4249,-41.8912,76.6746
1938,7,-46.7654,11.7767,-46.7654,-15.5079,11.7767,-53.0224,-39.6871
1938,8,-67.2971,-3.8675,-67.2971,-13.3447,-3.8675,-66.0234,-61.7755
1938,9,95.5349,-45.9332,95.5349,-9.4273,-45.9332,-59.2708,134.7239
1938,10,301.2251,-64.3791,301.2251,1.9356,-64.3791,-22.8179,372.3321
1938,11,118.9078,-65.3541,118.9078,4.3807,-65.3541,26.4378,115.9262
1938,12,-47.7819,-54.5496,-47.7819,4.8644,-54.5496,75.9209,-128.7783
1939,1,117.4374,-54.1949,117.4374,9.0732,-54.1949,91.2176,133.6501
1939,2,62.8647,-30.4308,62.8647,16.4324,-30.4308,51.73,60.3271
1939,3,-74.3598,22.3284,-74.3598,18.222,22.3284,28.9286,-119.3385
1939,4,-114.2459,28.3561,-114.2459,10.752,28.3561,-0.081807,-129.8727
1939,5,-150.2312,6.4964,-150.2312,-1.218,6.4964,-41.4127,-183.9636
1939,6,-22.0843,4.7258,-22.0843,-12.822,4.7258,-68.5136,1.0967
1939,7,-33.7289,-10.941,-33.7289,-22.1176,-10.941,-94.1919,-16.2599
1939,8,-130.9796,-19.4181,-130.9796,-19.4033,-19.4181,-80.2331,-156.4455
1939,9,-209.1639,-10.2396,-209.1639,-3.8655,-10.2396,-52.8139,-291.1814
1939,10,-18.3812,-28.1129,-18.3812,2.5002,-28.1129,-18.4428,-55.8523
1939,11,125.8571,5.0492,125.8571,-4.1169,5.0492,46.8852,173.1324
1939,12,-156.3307,44.6883,-156.3307,-3.8496,44.6883,79.0142,-195.98
1940,1,-204.4758,31.5613,-204.4758,3.8438,31.5613,55.6903,-308.9779
1940,2,-54.196,62.0502,-54.196,15.6543,62.0502,45.3209,-120.2906
1940,3,-0.40706,59.4597,-0.40706,22.4048,59.4597,21.129,-23.3424
1940,4,-118.6176,46.335,-118.6176,15.7399,46.335,-7.633,-160.724
1940,5,-142.7864,34.5981,-142.7864,-1.8772,34.5981,-34.8744,-188.38
1940,6,-60.9753,0.83714,-60.9753,-21.3682,0.83714,-57.4497,-52.054
1940,7,8.3787,-52.1641,8.3787,-30.2033,-52.1641,-73.1533,58.0381
1940,8,80.6726,-27.0077,80.6726,-22.9743,-27.0077,-80.9007,156.0342
1940,9,41.0063,-8.2024,41.0063,-8.0645,-8.2024,-70.1607,79.2682
1940,10,78.9867,-38.2678,78.9867,5.5702,-38.2678,-13.2843,84.0281
1940,11,110.1217,-57.8512,110.1217,7.8596,-57.8512,41.9915,147.8539
1940,12,-159.7066,-18.4873,-159.7066,-1.4247,-18.4873,47.0402,-212.0668
1941,1,-125.2551,70.0095,-125.2551,3.4639,70.0095,35.978,-227.232
1941,2,-6.5754,128.7106,-6.5754,16.7836,128.7106,30.9871,-54.9854
1941,3,-144.0974,81.7236,-144.0974,18.4012,81.7236,8.7575,-207.2611
1941,4,-169.2499,47.8856,-169.2499,12.0534,47.8856,-7.8259,-242.925
1941,5,-114.8078,69.4089,-114.8078,-5.9127,69.4089,-52.3743,-142.7973
1941,6,-71.4105,29.8397,-71.4105,-23.3342,29.8397,-101.5035,-78.5474
1941,7,26.3943,6.6097,26.3943,-28.1739,6.6097,-101.2489,41.1969
1941,8,-18.7183,2.7281,-18.7183,-21.9311,2.7281,-85.4175,6.2255
1941,9,-113.0623,-8.1461,-113.0623,-11.1576,-8.1461,-49.9929,-142.8554
1941,10,-128.28,-16.8797,-128.28,-3.1064,-16.8797,5.755,-217.5244
1941,11,4.2198,-4.4519,4.2198,-2.6168,-4.4519,48.8867,-46.7021
1941,12,0.19381,-2.8886,0.19381,-7.0615,-2.8886,65.877,-4.0464
1942,1,-237.4996,64.2048,-237.4996,7.0104,64.2048,51.2379,-327.1777
1942,2,-224.411,148.5453,-224.411,21.1617,148.5453,52.0258,-334.125
1942,3,-158.9919,96.3309,-158.9919,19.7361,96.3309,41.2699,-259.0329
1942,4,-56.6015,16.807,-56.6015,13.9935,16.807,3.8056,-83.869
1942,5,-17.3299,-5.0255,-17.3299,1.2045,-5.0255,-25.3566,10.7122
1942,6,-26.9919,-2.4653,-26.9919,-17.2587,-2.4653,-59.3833,-0.64531
1942,7,-7.8327,-29.8881,-7.8327,-26.0479,-29.8881,-52.4803,3.3971
1942,8,34.6969,-49.5203,34.6969,-18.3823,-49.5203,-60.5289,48.0494
1942,9,153.6994,-44.6427,153.6994,-5.5776,-44.6427,-67.9249,197.9525
1942,10,93.1204,-20.871,93.1204,5.5779,-20.871,-29.4971,141.377
1942,11,81.9508,-9.5866,81.9508,7.6806,-9.5866,18.4618,100.2411
1942,12,190.8044,-14.9343,190.8044,3.2473,-14.9343,48.3705,188.2494
1943,1,247.4222,16.0581,247.4222,9.2052,16.0581,94.9738,282.9954
1943,2,182.6343,-1.3154,182.6343,24.748,-1.3154,96.9585,247.2111
1943,3,102.8037,-7.884,102.8037,27.1714,-7.884,19.2877,144.6626
1943,4,103.5898,18.8079,103.5898,16.1582,18.8079,-17.077,161.492
1943,5,-18.6677,5.059,-18.6677,4.4962,5.059,-45.5005,7.9918
1943,6,-9.1232,-1.7322,-9.1232,-13.3681,-1.7322,-67.8245,22.1118
1943,7,41.0428,6.0246,41.0428,-15.82,6.0246,-66.6529,84.9955
1943,8,70.9579,-10.0778,70.9579,-6.5165,-10.0778,-68.809,113.4575
1943,9,60.9384,-13.8862,60.9384,-2.2107,-13.8862,-49.6748,76.9669
1943,10,72.718,22.5887,72.718,11.6432,22.5887,-11.4694,95.6427
1943,11,24.082,-38.5107,24.082,16.3084,-38.5107,30.8666,57.5598
1943,12,218.4964,-29.5006,218.4964,11.763,-29.5006,63.8481,281.4008
1944,1,177.1554,-15.6979,177.1554,14.3492,-15.6979,60.9244,237.6086
1944,2,-29.8016,-28.0003,-29.8016,31.9481,-28.0003,61.6732,-23.3206
1944,3,11.2485,10.1247,11.2485,38.8895,10.1247,33.4161,26.9717
1944,4,-17.531,-1.3432,-17.531,36.377,-1.3432,-8.1908,-2.0622
1944,5,-28.3997,-2.4136,-28.3997,24.7321,-2.4136,-50.32,-1.2599
1944,6,-26.1721,33.6015,-26.1721,7.0123,33.6015,-73.293,-12.6965
1944,7,-39.3745,26.5961,-39.3745,-2.0495,26.5961,-70.6009,-33.2621
1944,8,22.3533,8.5176,22.3533,1.0121,8.5176,-77.7303,52.7042
1944,9,18.9038,-26.7364,18.9038,9.6803,-26.7364,-69.6065,39.4582
1944,10,50.0333,41.3109,50.0333,18.0769,41.3109,-37.6544,35.1654
1944,11,124.4349,19.5158,124.4349,21.1239,19.5158,13.4955,125.9689
1944,12,16.3767,-13.8768,16.3767,26.7554,-13.8768,61.6299,15.7788
1945,1,84.9586,21.8657,84.9586,31.3462,21.8657,73.6662,89.861
1945,2,180.7804,9.7631,180.7804,33.5078,9.7631,57.1213,232.404
1945,3,36.5746,14.9944,36.5746,42.7005,14.9944,31.3194,84.0155
1945,4,9.0425,40.9197,9.0425,42.7378,40.9197,-15.3066,25.6249
1945,5,18.929,49.9797,18.929,17.8583,49.9797,-32.5249,47.2605
1945,6,6.2249,-5.3278,6.2249,1.523,-5.3278,-38.7423,51.9511
1945,7,-18.3924,-44.9734,-18.3924,-3.0665,-44.9734,-46.894,-3.5694
1945,8,-2.0535,-54.8476,-2.0535,-4.2017,-54.8476,-58.4396,2.7398
1945,9,13.5527,-39.49,13.5527,2.8441,-39.49,-55.2697,36.8536
1945,10,-52.7508,-7.7446,-52.7508,15.4033,-7.7446,-24.7211,-64.0638
1945,11,-33.1492,24.3786,-33.1492,18.0824,24.3786,-1.4128,-96.398
1945,12,71.8411,4.8482,71.8411,13.1296,4.8482,26.0761,49.7869
1946,1,128.8699,-13.8939,128.8699,19.2274,-13.8939,70.5408,137.6663
1946,2,-29.1616,-5.1163,-29.1616,31.2399,-5.1163,63.0584,-55.3639
1946,3,-118.5447,42.0905,-118.5447,39.1086,42.0905,12.9268,-181.1597
1946,4,-126.5787,55.1428,-126.5787,32.7673,55.1428,-14.5477,-175.8255
1946,5,-87.7231,2.7249,-87.7231,6.8843,2.7249,-57.1848,-144.8445
1946,6,25.1789,-11.8647,25.1789,-13.6679,-11.8647,-78.3345,45.8887
1946,7,15.5497,-23.7871,15.5497,-26.0215,-23.7871,-80.4549,41.3679
1946,8,92.47,-45.0066,92.47,-19.1145,-45.0066,-72.3827,134.4021
1946,9,-6.0726,-42.848,-6.0726,-3.6852,-42.848,-35.8548,-2.6118
1946,10,-59.5563,-19.4376,-59.5563,6.134,-19.4376,11.6173,-118.9887
1946,11,-1.4343,-48.8813,-1.4343,10.3963,-48.8813,40.3244,-27.0252
1946,12,-106.9927,-73.1153,-106.9927,4.6418,-73.1153,60.6255,-184.08
1947,1,-280.3377,46.6096,-280.3377,13.1173,46.6096,67.9229,-418.6379
1947,2,-233.5726,150.1294,-233.5726,22.6749,150.1294,60.0896,-364.7318
1947,3,103.4835,34.3019,103.4835,19.5059,34.3019,23.567,104.8599
1947,4,-0.50722,-43.7627,-0.50722,18.5333,-43.7627,-15.3186,8.7151
1947,5,-137.9339,-0.73283,-137.9339,12.7705,-0.73283,-40.0489,-192.4592
1947,6,-22.7163,5.9777,-22.7163,-3.0039,5.9777,-51.4628,-9.8024
1947,7,-109.6653,-23.9913,-109.6653,-16.2932,-23.9913,-49.493,-115.4098
1947,8,-83.8203,-63.8298,-83.8203,-15.8039,-63.8298,-33.3978,-98.9052
1947,9,-53.228,-55.1771,-53.228,-3.4953,-55.1771,-13.0678,-41.956
1947,10,23.0159,35.7531,23.0159,12.4349,35.7531,3.4889,19.3653
1947,11,110.4421,38.8872,110.4421,14.9327,38.8872,55.9394,126.6101
1947,12,88.653,5.6516,88.653,7.2211,5.6516,109.9502,70.654
1948,1,79.6293,-30.266,79.6293,10.5702,-30.266,79.9974,63.7911
1948,2,-4.0552,-51.2779,-4.0552,18.8869,-51.2779,52.6979,12.1862
1948,3,38.3557,0.48281,38.3557,25.9803,0.48281,22.9311,73.4996
1948,4,-53.9923,30.7077,-53.9923,22.7641,30.7077,-26.2864,-42.1566
1948,5,-62.8823,23.216,-62.8823,0.29216,23.216,-47.0727,-60.6693
1948,6,-2.7597,20.8389,-2.7597,-13.3262,20.8389,-59.1639,21.4889
1948,7,20.5446,23.5732,20.5446,-21.6346,23.5732,-65.657,50.0766
1948,8,115.4487,7.9777,115.4487,-23.7179,7.9777,-75.663,179.5795
1948,9,155.4535,-2.4297,155.4535,-9.6975,-2.4297,-53.4066,236.6431
1948,10,117.1168,-23.0062,117.1168,-1.5951,-23.0062,5.3785,185.4734
1948,11,131.5234,-19.4471,131.5234,2.9792,-19.4471,44.6195,173.0539
1948,12,263.3083,-23.3262,263.3083,10.3028,-23.3262,67.8477,333.9087
1949,1,327.2927,-44.2723,327.2927,14.9512,-44.2723,79.474,431.8813
1949,2,89.66,-0.093859,89.66,20.5653,-0.093859,48.2918,130.5471
1949,3,3.6881,60.7567,3.6881,23.6461,60.7567,20.2286,15.0315
1949,4,62.5752,50.349,62.5752,25.1376,50.349,-10.1052,98.3184
1949,5,-79.2743,4.7402,-79.2743,16.3087,4.7402,-45.3412,-71.6982
1949,6,-86.4398,-16.0881,-86.4398,-2.154,-16.0881,-67.0483,-62.7336
1949,7,-54.7303,-18.9782,-54.7303,-10.7085,-18.9782,-59.7869,-20.1274
1949,8,-70.5785,-23.2444,-70.5785,-13.4496,-23.2444,-62.7619,-63.6161
1949,9,-12.6914,-66.1769,-12.6914,-5.1275,-66.1769,-55.3155,-16.346
1949,10,75.6919,-43.1711,75.6919,6.1021,-43.1711,-10.4729,79.576
1949,11,180.4444,-41.369,180.4444,14.9399,-41.369,21.08,193.8439
1949,12,138.7846,-98.0166,138.7846,18.4925,-98.0166,34.959,168.4829
1950,1,110.6744,-47.512,110.6744,17.6673,-47.512,67.4014,92.6781
1950,2,201.417,0.050637,201.417,23.1879,0.050637,64.1771,237.3017
1950,3,114.3021,19.1616,114.3021,32.5729,19.1616,26.1141,151.3109
1950,4,-13.282,0.9583,-13.282,28.0968,0.9583,-8.6469,10.2497
1950,5,-68.5746,-37.0479,-68.5746,7.7941,-37.0479,-37.024,-52.8971
1950,6,1.4705,-24.9116,1.4705,-10.0151,-24.9116,-56.6035,41.4962
1950,7,-0.10971,-17.8337,-0.10971,-17,-17.8337,-65.1465,16.5498
1950,8,132.5899,-38.9081,132.5899,-25.0572,-38.9081,-66.5672,166.1422
1950,9,188.8747,-54.196,188.8747,-17.4056,-54.196,-48.6632,241.9023
1950,10,78.354,-28.5242,78.354,1.6289,-28.5242,-7.1575,73.9864
1950,11,4.8141,-5.5873,4.8141,10.5185,-5.5873,54.2276,-19.0949
1950,12,34.9573,-41.6094,34.9573,8.7816,-41.6094,102.9677,27.2556
1951,1,84.988,-57.3138,84.988,12.1584,-57.3138,92.3046,57.4592
1951,2,9.8497,-10.9749,9.8497,22.9042,-10.9749,83.705,-29.8165
1951,3,40.6916,57.5943,40.6916,28.0397,57.5943,43.1431,56.8547
1951,4,-42.3931,56.7731,-42.3931,18.134,56.7731,-25.7059,-23.2601
1951,5,-112.8942,39.0761,-112.8942,9.451,39.0761,-57.4844,-143.4236
1951,6,-21.6884,3.5233,-21.6884,-6.6096,3.5233,-70.1976,11.3767
1951,7,35.5172,-0.016589,35.5172,-14.1321,-0.016589,-83.1866,78.6106
1951,8,48.2227,-29.9648,48.2227,-15.5345,-29.9648,-79.0755,75.6747
